id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO2202412562,"Moby Dick: La Ballena Blanca, De Herman Melville. Serie 9583001215, Vol. 1. Editorial Panamericana Editorial, Tapa Blanda, Edición 2021 En Español, 2021",new,MCO30895428,gold_special,https://www.mercadolibre.com.co/moby-dick-la-ballena-blanca-de-herman-melville-serie-9583001215-vol-1-editorial-panamericana-editorial-tapa-blanda-edicion-2021-en-espanol-2021/p/MCO30895428,buy_it_now,MCO,MCO1196,MCO-BOOKS,35000,,1,1278.0,Libreria de la U,True,2044-02-02T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,[],,,279263455,HIPERTEXTOSAS,36.0,972.22,0.0,COP,Panamericana editorial
MCO2047042752,"One Punch Man: One Punch Man, De One. Serie One Punch Man, Vol. 27.0. Editorial Panini, Tapa Blanda, Edición 1.0 En Español, 2023",new,MCO23589356,gold_special,https://www.mercadolibre.com.co/one-punch-man-one-punch-man-de-one-serie-one-punch-man-vol-270-editorial-panini-tapa-blanda-edicion-10-en-espanol-2023/p/MCO23589356,buy_it_now,MCO,MCO1196,MCO-BOOKS,34900,,1,279.0,Panini,True,2043-11-18T04:00:00.000Z,True,[],MCO3025,False,False,fulfillment,me2,['fulfillment'],,,244943571,CONTINENTE SAS,36.0,969.44,0.0,COP,
MCO588513933,Experiencias Con El Cielo ( Libro Nuevo Y Original ),new,,gold_special,https://articulo.mercadolibre.com.co/MCO-588513933-experiencias-con-el-cielo-libro-nuevo-y-original--_JM,buy_it_now,MCO,MCO1196,MCO-BOOKS,52500,,1,,,True,2041-05-02T15:15:59.000Z,False,[],MCO3025,False,False,cross_docking,me2,['self_service_in'],,,394380898,MUNDIALDELIBROS,36.0,1458.33,0.0,COP,
MCO2049160928,"Panini Manga Dragon Ball N.31, De Akira Toriyama. Serie Dragon Ball, Vol. 31. Editorial Panini, Tapa Blanda, Edición 1 En Español, 2016",new,MCO23589507,gold_special,https://www.mercadolibre.com.co/panini-manga-dragon-ball-n31-de-akira-toriyama-serie-dragon-ball-vol-31-editorial-panini-tapa-blanda-edicion-1-en-espanol-2016/p/MCO23589507,buy_it_now,MCO,MCO1196,MCO-BOOKS,34900,,1,279.0,Panini,True,2043-11-19T04:00:00.000Z,True,[],MCO3025,False,False,fulfillment,me2,['fulfillment'],,,244943571,CONTINENTE SAS,36.0,969.44,0.0,COP,
MCO1385745555,"La Vaca Que Se Creía Mariposa, De Emilio Lome | Alex Herrerías. Serie 9585974531, Vol. 1. Editorial Enlace Editorial S.a.s., Tapa Dura, Edición 2021 En Español, 2021",new,MCO30063125,gold_special,https://www.mercadolibre.com.co/la-vaca-que-se-creia-mariposa-de-emilio-lome-alex-herrerias-serie-9585974531-vol-1-editorial-enlace-editorial-sas-tapa-dura-edicion-2021-en-espanol-2021/p/MCO30063125,buy_it_now,MCO,MCO1196,MCO-BOOKS,34900,,1,1278.0,Libreria de la U,True,2044-01-21T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,[],,,279263455,HIPERTEXTOSAS,36.0,969.44,0.0,COP,Enlace Editorial S.A.S.
MCO1371500999,Introducción Al Estudio Del Derecho,new,MCO22206503,gold_special,https://www.mercadolibre.com.co/introduccion-al-estudio-del-derecho/p/MCO22206503,buy_it_now,MCO,MCO1196,MCO-BOOKS,42000,,1,1278.0,Libreria de la U,True,2043-12-09T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,[],,,279263455,HIPERTEXTOSAS,36.0,1166.67,0.0,COP,Editorial SKLA
MCO2173965598,"Sentido Y Sensibilidad, De Jane Austen. Serie 9585389939, Vol. 1. Editorial Editorial Blanco & Negro, Tapa Blanda, Edición 2022 En Español, 2022",new,MCO29921126,gold_special,https://www.mercadolibre.com.co/sentido-y-sensibilidad-de-jane-austen-serie-9585389939-vol-1-editorial-editorial-blanco-negro-tapa-blanda-edicion-2022-en-espanol-2022/p/MCO29921126,buy_it_now,MCO,MCO1196,MCO-BOOKS,35000,,1,1278.0,Libreria de la U,True,2044-01-20T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,[],,,279263455,HIPERTEXTOSAS,36.0,972.22,0.0,COP,Editorial Blanco & Negro
MCO1326924666,Pura Pasión,new,MCO22206009,gold_special,https://www.mercadolibre.com.co/pura-pasion/p/MCO22206009,buy_it_now,MCO,MCO1196,MCO-BOOKS,34000,,1,2068.0,LIBRERIA EBOOK,True,2043-03-13T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,['self_service_in'],,,515528688,E-BOOK S.A.S,36.0,944.44,0.0,COP,
MCO1911623448,"El Poder Del Aquí Y Ahora, De Dalai Lama. Editorial Ediciones Urano, Tapa Blanda, Edición 2022 En Español",new,MCO25532225,gold_special,https://www.mercadolibre.com.co/el-poder-del-aqui-y-ahora-de-dalai-lama-editorial-ediciones-urano-tapa-blanda-edicion-2022-en-espanol/p/MCO25532225,buy_it_now,MCO,MCO1196,MCO-BOOKS,32000,,1,,,True,2043-09-11T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,['self_service_in'],,,394380898,MUNDIALDELIBROS,36.0,888.89,0.0,COP,
MCO1388527159,"Capitan Tsubasa N.35: Capitan Tsubasa N.35 Panini, De Yichi Takahashi. Serie Capitan Tsubasa, Vol. 35. Editorial Viz/shueisha, Tapa Blanda, Edición 1 En Español",new,MCO31765719,gold_special,https://www.mercadolibre.com.co/capitan-tsubasa-n35-capitan-tsubasa-n35-panini-de-yichi-takahashi-serie-capitan-tsubasa-vol-35-editorial-vizshueisha-tapa-blanda-edicion-1-en-espanol/p/MCO31765719,buy_it_now,MCO,MCO1196,MCO-BOOKS,34900,,1,279.0,Panini,True,2044-01-30T04:00:00.000Z,True,[],MCO3025,False,False,fulfillment,me2,['fulfillment'],,,244943571,CONTINENTE SAS,36.0,969.44,0.0,COP,
