id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1295258909,Cortina Metalizada Flecos Cumpleaños Boda Plateada 1x2m,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1295258909-cortina-metalizada-flecos-cumpleanos-boda-plateada-1x2m-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,5990,,500,True,2043-10-10T23:29:29.278Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,,,,,Premium
MCO1391636313,Bomba Eléctrica De Compresor De Aire Bomba De Colchón Eléctrica 110v,new,MCO29247127,gold_pro,https://www.mercadolibre.com.co/bomba-electrica-de-compresor-de-aire-bomba-de-colchon-electrica-110v/p/MCO29247127,buy_it_now,MCO,MCO432170,MCO-ELECTRIC_AIR_PUMPS,28000,,1,True,2044-02-08T04:00:00.000Z,True,[],MCO118204,False,False,xd_drop_off,me2,[],,,1071659920,SERNAJUAN20220209194640,12.0,2333.33,0.0,COP,Mor
MCO1913489992,Relleno De Juguetes Para Piñata Fiestas Sorpresas Rifas,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1913489992-relleno-de-juguetes-para-pinata-fiestas-sorpresas-rifas-_JM,buy_it_now,MCO,MCO118212,MCO-PINATAS,36000,,1,True,2043-09-13T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,3000.0,0.0,COP,LA JUGUETERIA
MCO908976540,"Sombrilla Coctelera, Mesclador Coctel. X 50",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-908976540-sombrilla-coctelera-mesclador-coctel-x-50-_JM,buy_it_now,MCO,MCO430983,MCO-STRAWS,10625,12500.0,250,True,2042-06-09T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,289060535,SUAREZANDERSON10,,,,,Genérica
MCO614413707,Cajita Feliz Sorpresas X12und Mujer Maravilla Escudo,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-614413707-cajita-feliz-sorpresas-x12und-mujer-maravilla-escudo-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,20000,,500,True,2041-03-26T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,207125861,FIESTA ARLEQUIN1,12.0,1666.67,0.0,COP,
MCO1584555312,Kit Decoración Feliz Cumpleaño Bombas Plata Y Negro+cortina,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1584555312-kit-decoracion-feliz-cumpleano-bombas-plata-y-negrocortina-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,31900,,150,True,2043-05-10T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1085789498,LENCERIASEDUCTORA.CO,36.0,886.11,0.0,COP,Premium
MCO1298745137,Set 10 Platos Torta + 10 Vasos Desechables De Cartón Dorados,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1298745137-set-10-platos-torta-10-vasos-desechables-de-carton-dorados-_JM,buy_it_now,MCO,MCO441228,MCO-DISPOSABLE_PLATES,16600,,1,True,2043-05-20T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1331398059,ANDRADESONIA20230315134745,,,,,de fiesta con lyly
MCO889613589,Cortina Metalizada Flecos Dorada 1x2m Cumpleaños Boda Grado,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-889613589-cortina-metalizada-flecos-dorada-1x2m-cumpleanos-boda-grado-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,5900,,50,True,2042-04-29T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,,,,,Genérica
MCO1031425057,Denario Dedo Recordatorio - Madera (paquete X12 -  Docena),new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1031425057-denario-dedo-recordatorio-madera-paquete-x12-docena-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,45000,,1,True,2042-10-26T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,515817903,ESTILOCATLICOPEREIRA,36.0,1250.0,0.0,COP,
MCO1295167327,Globos Numeros Metalizados Rojos De 40 Cm X 1unidad,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1295167327-globos-numeros-metalizados-rojos-de-40-cm-x-1unidad-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,4000,,250,True,2043-05-10T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1085789498,LENCERIASEDUCTORA.CO,,,,,Premium
