id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1364010621,Apartamento En Arriendo Medellín Sector Palmas,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1364010621-apartamento-en-arriendo-medellin-sector-palmas-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,3200000,1,False,2024-03-10T14:49:26.878Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1720391, 'longitude': -75.5763765}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1387887543,Villa Romera Piso Medio Bajo $229.000.000 Hkcp 010224-03,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1387887543-villa-romera-piso-medio-bajo-229000000-hkcp-010224-03-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,229000000,1,False,2024-07-30T04:00:00.000Z,"{'address_line': 'Cl 55A Sur #38-09, Envigado, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQWx0byBkZSBsYXMgZmxvcmVzVFVOUFEwV', 'name': 'Alto de las flores'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1518883, 'longitude': -75.6000565}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1532622470,INMOBILIARIOGAITANRIVERASAS
MCO1368603423,Apartamento En Venta En Loma De Los Bernal ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1368603423-apartamento-en-venta-en-loma-de-los-bernal-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,600000000,1,False,2024-06-02T04:00:00.000Z,"{'address_line': 'Loma De Los Bernal', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2176956, 'longitude': -75.6015948}","{'contact': 'MYE Propiedad Raiz', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1205739771,PROPIEDADMYE
MCO2108735214,Apartamento En Arriendo En Poblado Sector Pinares,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2108735214-apartamento-en-arriendo-en-poblado-sector-pinares-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,11300000,1,False,2024-04-06T01:52:51.880Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1919839, 'longitude': -75.5718804}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2056746658,Apartamento En Arriendo En Sabaneta Sector Las Lomitas,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2056746658-apartamento-en-arriendo-en-sabaneta-sector-las-lomitas-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,3300000,1,False,2024-03-15T15:16:30.078Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGFzIExvbWl0YXNUVU5QUTFOQlFqbGlaa', 'name': 'Las Lomitas'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1473891, 'longitude': -75.6131382}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1372582855,"En Venta Casa De Dos Pisos Con 3 Habitaciones Y 4 Baños En Montería, Barrio Mi Refugio",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1372582855-en-venta-casa-de-dos-pisos-con-3-habitaciones-y-4-banos-en-monteria-barrio-mi-refugio-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,370000000,1,False,2024-06-25T20:02:40.765Z,"{'address_line': 'Montería, Córdoba, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1PTk1PTlQyMTM', 'name': 'Montería Moderno'}, 'city': {'id': 'TUNPQ01PTmQ2Mjcw', 'name': 'Montería'}, 'state': {'id': 'TUNPUENPUmFkZGIw', 'name': 'Córdoba'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 8.750983, 'longitude': -75.8785348}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,226350558,INMOBILIARIAKAYROS
MCO1305421421,Venta De Lote En El Retiro Vereda Pantanillo Parcelación Monte Sereno,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1305421421-venta-de-lote-en-el-retiro-vereda-pantanillo-parcelacion-monte-sereno-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,970000000,1,False,2024-06-13T04:00:00.000Z,"{'address_line': '3G23+RV Retiro, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYUGFudGFuaWxsb1RVTlBRMUpGVkRsbU16Z', 'name': 'Pantanillo'}, 'city': {'id': 'TUNPQ1JFVDlmMzgz', 'name': 'Retiro'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.0520038, 'longitude': -75.4953735}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,280906476,MEJIAGUERRAPROPIEDADES
MCO2047016224,Apartamento En Venta Bello Sector Amazonia,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2047016224-apartamento-en-venta-bello-sector-amazonia-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,500000000,1,False,2024-06-08T14:59:55.913Z,"{'address_line': 'Bello', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0JFTDg0Y2E', 'name': 'Bello'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3171537, 'longitude': -75.5704488}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2041273792,Bodega En Arriendo Medellín Sector Jardín Botánico ,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2041273792-bodega-en-arriendo-medellin-sector-jardin-botanico-_JM,classified,MCO,MCO50565,MCO-WAREHOUSES_FOR_RENT,10000000,1,False,2024-12-08T14:57:42.597Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'Q2VudHJvVFVOUFEwMUZSR1JqTmpjNA', 'name': 'Centro'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2677897, 'longitude': -75.5632423}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2180018886,Apartamento Airbnb De 3 Alcobas Con Vista Al Mar - 3br Airbnb Ocean View Apartment,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2180018886-apartamento-airbnb-de-3-alcobas-con-vista-al-mar-3br-airbnb-ocean-view-apartment-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,795000000,1,False,2024-02-26T04:00:00.000Z,"{'address_line': 'Carrera 1 #1a-33, Provincia de Cartagena, Bolívar, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBRzUzNjU0OQ', 'name': 'Laguito'}, 'city': {'id': 'TUNPQ0NBUjcwNTYz', 'name': 'Cartagena De Indias'}, 'state': {'id': 'TUNPUEJPTHI1Mzlk', 'name': 'Bolívar'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.3970428, 'longitude': -75.5628141}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1096185452,GRUPOHOLLYWOODBEACHSASGRUPO
