id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO565705823,Picks Dunlop Maxgrip Jazz Iii Rojo 6 Unidades,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-565705823-picks-dunlop-maxgrip-jazz-iii-rojo-6-unidades-_JM,buy_it_now,MCO,MCO115719,MCO-STRING_INSTRUMENT_PICKS,29000,,1,,True,2041-09-16T20:17:18.000Z,False,[],,MCO1182,False,False,fulfillment,me2,['fulfillment'],,,47892894,MIGUES SHOP,36.0,805.56,0.0,COP,Jim Dunlop
MCO1780393484,Guitarra Eléctrica Fender Player Plus Stratocaster Hss De Aliso Silverburst Poliéster Brillante Con Diapasón De Granadillo Brasileño,new,MCO18988227,gold_pro,https://www.mercadolibre.com.co/guitarra-electrica-fender-player-plus-stratocaster-hss-de-aliso-silverburst-poliester-brillante-con-diapason-de-granadillo-brasileno/p/MCO18988227,buy_it_now,MCO,MCO4275,MCO-ELECTRIC_GUITARS,8616900,,1,,True,2043-08-03T04:00:00.000Z,True,[],,MCO1182,False,True,cross_docking,me2,['mandatory_free_shipping'],,,738767370,WWWEASYBUYSHOPCOMCO,12.0,718075.0,0.0,COP,Fender
MCO885901217,Guacharaca Guiro Carrasca Para Amenizar Tus Fiestas Parranda,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-885901217-guacharaca-guiro-carrasca-para-amenizar-tus-fiestas-parranda-_JM,buy_it_now,MCO,MCO413431,MCO-GUIROS,25500,,1,,True,2042-04-19T04:00:00.000Z,False,[],,MCO1182,False,False,xd_drop_off,me2,['self_service_in'],,,554617069,ANDREAGIRALDOVELEZ,12.0,2125.0,0.0,COP,Sound
MCO1332584945,Adaptador De Corriente Ca Repuestos Para Alesis Recital 88ke,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1332584945-adaptador-de-corriente-ca-repuestos-para-alesis-recital-88ke-_JM,buy_it_now,MCO,MCO442189,MCO-DIGITAL_PIANOS,119900,,1,,True,2043-08-24T04:00:00.000Z,False,[],,MCO1182,False,False,custom,custom,[],,,94904012,COMPRATELO SAS,36.0,3330.56,0.0,COP,dcpower
MCO1801229466,Micrófono Gamer Razer Seiren Mini Condensador Supercardioide,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1801229466-microfono-gamer-razer-seiren-mini-condensador-supercardioide-_JM,buy_it_now,MCO,MCO4633,MCO-MICROPHONES,239900,319900.0,1,,True,2043-08-14T04:00:00.000Z,False,[],,MCO1182,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,52392766,JD MARKET,36.0,6663.89,0.0,COP,Razer
MCO1335084169,Guitarra Eléctrica Schecter Sun Valley Super Shredder Fr S De Caoba Riviera Blue Con Diapasón De Ébano,new,MCO18244886,gold_pro,https://www.mercadolibre.com.co/guitarra-electrica-schecter-sun-valley-super-shredder-fr-s-de-caoba-riviera-blue-con-diapason-de-ebano/p/MCO18244886,buy_it_now,MCO,MCO4275,MCO-ELECTRIC_GUITARS,6480000,,1,913.0,True,2043-08-31T04:00:00.000Z,True,[],Tecnical Music,MCO1182,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,148093615,TECNICALMUSICVIRTUAL,12.0,540000.0,0.0,COP,Schecter
MCO1328797013,Juguete De Xilófono Educativo Montessori De Madera 4 En 1,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1328797013-juguete-de-xilofono-educativo-montessori-de-madera-4-en-1-_JM,buy_it_now,MCO,MCO413404,MCO-XYLOPHONES_AND_METALLOPHONES,74990,,50,,True,2043-08-15T04:00:00.000Z,False,[],,MCO1182,False,False,xd_drop_off,me2,['self_service_in'],,,1092164456,HALAN QUALITY,36.0,2083.06,0.0,COP,Genérica
MCO1298252825,Pedal De Efecto Mooer Micro Series Ensemble Queen Mch2-u  Azul,new,MCO19732655,gold_pro,https://www.mercadolibre.com.co/pedal-de-efecto-mooer-micro-series-ensemble-queen-mch2-u-azul/p/MCO19732655,buy_it_now,MCO,MCO8436,MCO-EFFECTS_PEDALS,232800,,1,,True,2043-05-19T04:00:00.000Z,True,[],,MCO1182,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,37864680,CORPORATIVO VENTAS,12.0,19400.0,0.0,COP,Mooer
MCO1196117552,"Adaptador, Xlr Macho A 1/4   Hembra Mono",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1196117552-adaptador-xlr-macho-a-14-hembra-mono-_JM,buy_it_now,MCO,MCO170788,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,24500,,1,,True,2043-01-13T04:00:00.000Z,False,[],,MCO1182,False,False,xd_drop_off,me2,['self_service_in'],,,1051315342,MAKORJV,36.0,680.56,0.0,COP,Américan Sound
MCO1352558129,Guitarra Eléctrica Gretsch Streamliner G2655t-p90,new,MCO19120171,gold_special,https://www.mercadolibre.com.co/guitarra-electrica-gretsch-streamliner-g2655t-p90/p/MCO19120171,buy_it_now,MCO,MCO4275,MCO-ELECTRIC_GUITARS,4394990,,1,,True,2043-10-21T04:00:00.000Z,True,[],,MCO1182,False,True,drop_off,me2,['mandatory_free_shipping'],,,1424509762,ROBLESDIEGO20230714223843,36.0,122083.06,0.0,COP,Gretsch
MCO1241407189,70 Uds Piano Springs Set Reemplazo Reparación Piezas De,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1241407189-70-uds-piano-springs-set-reemplazo-reparacion-piezas-de-_JM,buy_it_now,MCO,MCO417366,MCO-PIANO_TUNING_TOOLS,56077,71552.0,1,,True,2043-02-11T04:00:00.000Z,False,[],,MCO1182,False,True,drop_off,me2,['mandatory_free_shipping'],,,751842483,LUDACO2,12.0,4673.08,0.0,COP,Other
MCO622326316,Micrófono Rode Smartlav Plus Condensador Omnidireccional Color Negro,new,MCO15203714,gold_special,https://www.mercadolibre.com.co/microfono-rode-smartlav-plus-condensador-omnidireccional-color-negro/p/MCO15203714,buy_it_now,MCO,MCO4633,MCO-MICROPHONES,399900,,1,,True,2041-05-05T04:00:00.000Z,True,[],,MCO1182,False,True,cross_docking,me2,['mandatory_free_shipping'],,,564144825,PROSOUND ALTACALIDAD,36.0,11108.33,0.0,COP,Rode
MCO451520175,Platillo Sabian Sbr Crash 16 Bateria Y Percusion En Brass /,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-451520175-platillo-sabian-sbr-crash-16-bateria-y-percusion-en-brass--_JM,buy_it_now,MCO,MCO8451,MCO-CYMBALS,509900,,1,,True,2037-06-28T15:41:54.000Z,False,[],,MCO1182,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,4946180,TIENDADELMUSICO,36.0,14163.89,0.0,COP,Sabian
MCO1583588832,"Reemplazo De Cuello De Guitarra Eléctrica, Diapasón De Arce",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1583588832-reemplazo-de-cuello-de-guitarra-electrica-diapason-de-arce-_JM,buy_it_now,MCO,MCO4275,MCO-ELECTRIC_GUITARS,201352,,1,,True,2043-05-10T04:00:00.000Z,False,[],,MCO1182,False,True,cross_docking,me2,['mandatory_free_shipping'],,,1185349683,CNJENNGAOO-COR,12.0,16779.33,0.0,COP,Genérica
