id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1386945737,Isla De Cocina Movil 92 X 126 Rta Color Wengue Macadamia,new,MCO30891367,gold_special,https://www.mercadolibre.com.co/isla-de-cocina-movil-92-x-126-rta-color-wengue-macadamia/p/MCO30891367,buy_it_now,MCO,MCO441809,MCO-KITCHEN_CABINETS,623900,920800.0,1,1899.0,RTA Design,True,2044-01-25T04:00:00.000Z,True,[],MCO172890,False,True,not_specified,not_specified,[],,,662282086,RTA DESIGN,36.0,17330.56,0.0,COP,Rta Design
MCO874565430,Tornillo Plástico Para Asiento Alongado De Caída Lenta ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-874565430-tornillo-plastico-para-asiento-alongado-de-caida-lenta-_JM,buy_it_now,MCO,MCO381996,MCO-TOILET_SEATS,12500,,1,,,True,2042-03-19T04:00:00.000Z,False,[],MCO172890,False,False,cross_docking,me2,['self_service_in'],,,649535144,COMERCIALIZADORALINFERCOTSAS,,,,,Smart
MCO1354832917,Cerradura Manija Asis Satin Alcoba Yale 9057,new,MCO27607993,gold_pro,https://www.mercadolibre.com.co/cerradura-manija-asis-satin-alcoba-yale-9057/p/MCO27607993,buy_it_now,MCO,MCO177935,MCO-DOOR_AND_WINDOW_LOCKS,125415,,1,,,True,2043-10-26T04:00:00.000Z,True,[],MCO172890,False,True,drop_off,me2,['mandatory_free_shipping'],,,325623349,ACE COMADERAS,12.0,10451.25,0.0,COP,Yale
MCO2221603262,Pinza Amperimétrica Digital Uni-t Ut210e 100a ,new,MCO15535222,gold_special,https://www.mercadolibre.com.co/pinza-amperimetrica-digital-uni-t-ut210e-100a/p/MCO15535222,buy_it_now,MCO,MCO442435,MCO-CLAMP_METERS,309990,,1,,,True,2044-02-17T04:00:00.000Z,True,[],MCO172890,False,True,drop_off,me2,['mandatory_free_shipping'],,,174883570,UPARTRONICA,36.0,8610.83,0.0,COP,Uni-T
MCO1274344979,"Motobomba A Gasolina 6.1/2 Hp, 900 L/min De 3'', Autocebante",new,MCO21804635,gold_pro,https://www.mercadolibre.com.co/motobomba-a-gasolina-612-hp-900-lmin-de-3-autocebante/p/MCO21804635,buy_it_now,MCO,MCO166622,MCO-COMBUSTION_WATER_PUMPS,851485,,1,,,True,2043-03-17T04:00:00.000Z,True,[],MCO172890,False,False,custom,custom,[],,,787489999,CHST755293,12.0,70957.08,0.0,COP,Pretul
MCO1236463391,Lavaplatos De Submontar Challenger Lv 3607/ Acero Inoxidable,new,MCO21706657,gold_special,https://www.mercadolibre.com.co/lavaplatos-de-submontar-challenger-lv-3607-acero-inoxidable/p/MCO21706657,buy_it_now,MCO,MCO454694,MCO-KITCHEN_SINKS,269900,,100,684.0,Challenger,True,2043-10-08T19:38:39.000Z,True,[],MCO172890,False,True,cross_docking,me2,"['mandatory_free_shipping', 'optional_me2_chosen']",,,388583366,CHALLENGER S.A.S.,36.0,7497.22,0.0,COP,Challenger
MCO2104648402,Interruptor Dimmer Sencillo Blanco Mercury,new,MCO28861997,gold_pro,https://www.mercadolibre.com.co/interruptor-dimmer-sencillo-blanco-mercury/p/MCO28861997,buy_it_now,MCO,MCO430596,MCO-DIMMERS,12772,,1,,,True,2043-12-14T04:00:00.000Z,True,[],MCO172890,False,False,cross_docking,me2,[],,,97637240,LUMINAPLUS,,,,,Mercury
MCO1808707836,Ducha Eléctrica Horizontal Lusso 110v/220v Blanca Boccherini Voltaje 220v Color Negro,new,MCO24253235,gold_pro,https://www.mercadolibre.com.co/ducha-electrica-horizontal-lusso-110v220v-blanca-boccherini-voltaje-220v-color-negro/p/MCO24253235,buy_it_now,MCO,MCO411027,MCO-ELECTRIC_SHOWER_HEADS,180180,198000.0,1,,,True,2043-08-17T04:00:00.000Z,True,[],MCO172890,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,444988460,BLACKBOX_COL,12.0,15015.0,0.0,COP,Boccherini
MCO567126331,Escalera Tubular De 3 Pasos Masescaleras ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-567126331-escalera-tubular-de-3-pasos-masescaleras-_JM,buy_it_now,MCO,MCO172892,MCO-LADDERS,158000,200000.0,1,2067.0,Herkules Ferreteria,True,2043-11-29T15:54:13.265Z,False,[],MCO172890,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,475121185,FERRETERIAHERKULES,12.0,13166.67,0.0,COP,Mas Escaleras
MCO1388696295,Extensión Eléctrica Blanca 9ft Aprox 3 Metros,new,MCO28013076,gold_pro,https://www.mercadolibre.com.co/extension-electrica-blanca-9ft-aprox-3-metros/p/MCO28013076,buy_it_now,MCO,MCO411421,MCO-POWER_STRIPS,10100,,1,,,True,2044-01-30T04:00:00.000Z,True,[],MCO172890,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,455536115,FOCUS,,,,,Genérica
